IdNumber,Name,Province,EstablishedDate,ClosingDate,PageError,ParsingError
11060,Kingarf,Ontario,1886-06-01T00:00:00Z,1916-11-30T00:00:00Z,,
11061,King Creek,Ontario,1866-01-01T00:00:00Z,1913-07-31T00:00:00Z,,
11062,Kingham,Ontario,1862-01-01T00:00:00Z,,,
11063,Kingsbridge,Ontario,1865-03-01T00:00:00Z,1918-06-30T00:00:00Z,,
11064,Kingsburg,Ontario,1876-05-01T00:00:00Z,,,
11065,Kingscote,Ontario,1881-07-01T00:00:00Z,1916-03-31T00:00:00Z,,
11066,London - Kensington Heights,Ontario,1917-09-01T00:00:00Z,1951-01-15T00:00:00Z,,
11067,London Sub #4,Ontario,1910-05-01T00:00:00Z,1962-04-02T00:00:00Z,,
11068,London Sub # 7,Ontario,1917-01-03T00:00:00Z,1926-10-07T00:00:00Z,,
11069,London Sub # 16,Ontario,1948-02-12T00:00:00Z,1952-02-05T00:00:00Z,,
11070,London Sub # 17,Ontario,1948-03-11T00:00:00Z,1950-02-28T00:00:00Z,,
11071,Willmont,Saskatchewan,1907-12-01T00:00:00Z,1913-02-28T00:00:00Z,,
11072,Willowfield,Saskatchewan,1908-06-01T00:00:00Z,1941-06-19T00:00:00Z,,
11073,Windsor Lake,Saskatchewan,1907-06-20T00:00:00Z,1933-09-15T00:00:00Z,,
11074,Winthorpe,Saskatchewan,1910-06-01T00:00:00Z,1965-02-27T00:00:00Z,,
11075,Connor Creek,Alberta,1913-02-01T00:00:00Z,1965-06-30T00:00:00Z,,
11076,Falun,Alberta,1904-12-01T00:00:00Z,,,
11077,Finnegan,Alberta,1930-08-01T00:00:00Z,,,
11078,Foothills,Alberta,1920-04-01T00:00:00Z,1952-05-30T00:00:00Z,,
11079,Marilla,British Columbia,1937-12-06T00:00:00Z,1959-03-01T00:00:00Z,,
11080,Marpole,British Columbia,1911-05-16T00:00:00Z,,,
11081,Stave Falls,British Columbia,1914-06-01T00:00:00Z,1968-03-30T00:00:00Z,,
11082,Quick Station,British Columbia,1923-01-01T00:00:00Z,,,
11083,Stranaby,British Columbia,1911-03-01T00:00:00Z,1917-04-30T00:00:00Z,,
11084,Wadhams,British Columbia,1896-06-01T00:00:00Z,1967-08-29T00:00:00Z,,
11085,Playmore,Saskatchewan,1938-09-16T00:00:00Z,1963-09-16T00:00:00Z,,
11086,Pré-Ste-Marie,Saskatchewan,1933-12-08T00:00:00Z,1963-06-14T00:00:00Z,,
11087,Prince Albert Sanitarium,Saskatchewan,1936-04-01T00:00:00Z,1961-04-29T00:00:00Z,,
11088,Ballantine,Alberta,1908-09-01T00:00:00Z,1950-10-16T00:00:00Z,,
11089,Bartlettville,Alberta,1910-01-15T00:00:00Z,1924-12-31T00:00:00Z,,
11090,Bashaw,Alberta,1910-12-15T00:00:00Z,,,
11091,Craigmyle,Alberta,1910-04-01T00:00:00Z,,,
11092,Deadwood,Alberta,1930-12-01T00:00:00Z,,,
11093,Sandstone,Alberta,1907-03-01T00:00:00Z,1924-08-30T00:00:00Z,,
11094,Saunders,Alberta,1919-10-15T00:00:00Z,1954-06-09T00:00:00Z,,
11095,Fort McPherson,Northwest Territories,1923-06-01T00:00:00Z,,,
11096,Vancouver-Dollarton,British Columbia,1918-07-16T00:00:00Z,1963-04-08T00:00:00Z,,
11097,Summit Lake,British Columbia,1910-08-01T00:00:00Z,1916-12-31T00:00:00Z,,
11098,Wells,British Columbia,1903-10-03T00:00:00Z,1904-10-29T00:00:00Z,,
11099,Beauly,Nova Scotia,1885-10-01T00:00:00Z,1920-01-31T00:00:00Z,,
11101,Beaver Crossing,Alberta,1910-04-01T00:00:00Z,,,
11102,Bickerdike,Alberta,1911-07-01T00:00:00Z,1956-01-12T00:00:00Z,,
11103,Midlandvale,Alberta,1917-12-01T00:00:00Z,1958-12-12T00:00:00Z,,
11104,Scotfield,Alberta,1914-03-01T00:00:00Z,1969-11-28T00:00:00Z,,
11105,Seebe,Alberta,1913-10-27T00:00:00Z,,,
11106,Smith Lake,Alberta,1940-05-14T00:00:00Z,1956-04-05T00:00:00Z,,
11107,Sniatyn,Alberta,1902-07-01T00:00:00Z,1920-04-07T00:00:00Z,,
11108,RCAF Station St. Hubert,Quebec,1953-05-05T00:00:00Z,,,
11109,Sarcee Camp Field Post Office,Alberta,1939-07-01T00:00:00Z,,,
11110,Wrigley,Northwest Territories,1923-02-01T00:00:00Z,,,
11111,Augustine Cove,Prince Edward Island,1874-07-01T00:00:00Z,1913-02-15T00:00:00Z,,
11112,London Sub # 17,Ontario,1961-05-11T00:00:00Z,1962-12-13T00:00:00Z,,
11113,London Sub # 20,Ontario,1956-10-18T00:00:00Z,1957-07-31T00:00:00Z,,
11114,London Sub # 26,Ontario,1966-01-11T00:00:00Z,1967-01-31T00:00:00Z,,
11115,London Sub # 28,Ontario,1962-06-04T00:00:00Z,1963-07-17T00:00:00Z,,
11116,London Sub # 29,Ontario,1969-11-06T00:00:00Z,1972-10-05T00:00:00Z,,
11117,Mill Hill,Ontario,1881-07-01T00:00:00Z,,,
11118,Mill Point,Ontario,1851-08-06T00:00:00Z,,,
11119,Milnesville,Ontario,1852-08-06T00:00:00Z,1884-01-01T00:00:00Z,,
11120,Mimico,Ontario,1857-05-01T00:00:00Z,,,
11121,Mimico Beach,Ontario,1911-08-14T00:00:00Z,,,
11122,Mimosa,Ontario,1860-05-01T00:00:00Z,1914-09-30T00:00:00Z,,
11123,Mina,Ontario,1904-08-01T00:00:00Z,1915-01-15T00:00:00Z,,
11124,Minahico,Ontario,1913-03-01T00:00:00Z,1947-06-16T00:00:00Z,,
11125,Mindoka,Ontario,1926-10-12T00:00:00Z,1947-11-29T00:00:00Z,,
11126,Mine Centre,Ontario,1895-02-01T00:00:00Z,1895-12-01T00:00:00Z,,
11127,Mine Centre Station,Ontario,1902-08-01T00:00:00Z,,,
11128,Mink Lake,Ontario,1927-11-15T00:00:00Z,1928-03-12T00:00:00Z,,
11129,North Mara,Ontario,1903-12-01T00:00:00Z,1913-03-31T00:00:00Z,,
11130,North Montague,Ontario,1865-04-01T00:00:00Z,1869-04-01T00:00:00Z,,
11131,North Osgoode,Ontario,1893-04-01T00:00:00Z,1916-12-31T00:00:00Z,,
11132,North Park,Ontario,1950-09-01T00:00:00Z,,,
11133,North Pelton,Ontario,1908-09-01T00:00:00Z,1914-06-15T00:00:00Z,,
11134,North Rideau,Ontario,1890-08-01T00:00:00Z,1914-03-31T00:00:00Z,,
11135,Northpines,Ontario,1913-05-12T00:00:00Z,1928-11-30T00:00:00Z,,
11136,North Ridge,Ontario,1860-11-01T00:00:00Z,,,
11137,North Ridge,Ontario,1877-04-01T00:00:00Z,1916-07-31T00:00:00Z,,
11138,North Road,Ontario,1939-11-25T00:00:00Z,,,
11139,North Seguin,Ontario,1877-02-01T00:00:00Z,1940-05-04T00:00:00Z,,
11140,Kingston - Bath Road,Ontario,1912-01-01T00:00:00Z,,,
11141,Kingston - Fort Henry,Ontario,1947-05-01T00:00:00Z,1964-01-31T00:00:00Z,,
11142,Kingston - Rideau Heights (Sub),Ontario,1951-07-03T00:00:00Z,1960-08-11T00:00:00Z,,
11143,Kingston Sub #4,Ontario,1962-06-25T00:00:00Z,1964-09-22T00:00:00Z,,
11145,Kingston Sub #6,Ontario,1965-11-11T00:00:00Z,1976-11-03T00:00:00Z,,
11146,Kingsway,Ontario,1910-06-01T00:00:00Z,Summer 1973,,
11147,Kings Wharf,Ontario,1882-05-01T00:00:00Z,1914-07-31T00:00:00Z,,
11148,Kingwood,Ontario,1909-09-01T00:00:00Z,1920-12-04T00:00:00Z,,
11149,Kinloss,Ontario,1854-06-01T00:00:00Z,1926-11-06T00:00:00Z,,
11150,Kinnaird,Ontario,1878-04-01T00:00:00Z,1886-02-01T00:00:00Z,,
11151,Long Bay,Ontario,1884-11-01T00:00:00Z,1948-05-09T00:00:00Z,,
11152,Long Branch,Ontario,1891-08-01T00:00:00Z,,,
11153,Grand Bay East,Newfoundland,1967-02-02T00:00:00Z,,,
11157,Pleasant Valley Corner,Nova Scotia,1900-07-01T00:00:00Z,1914-11-30T00:00:00Z,,
11158,Pleasantfield,Nova Scotia,1911-06-01T00:00:00Z,1955-07-02T00:00:00Z,,
11160,Big Creek,British Columbia,1907-02-01T00:00:00Z,,,
11161,Mayook,British Columbia,1904-02-01T00:00:00Z,,,
11162,Fife,British Columbia,1900-08-01T00:00:00Z,1966-11-18T00:00:00Z,,
11163,Morley,Alberta,1888-10-15T00:00:00Z,,,
11164,Mosside,Alberta,1908-03-30T00:00:00Z,1966-03-11T00:00:00Z,,
11165,Mulhurst,Alberta,1912-12-01T00:00:00Z,,,
11166,Sea Cow Head,Prince Edward Island,1881-04-01T00:00:00Z,1913-11-29T00:00:00Z,,
11167,Selkirk Road,Prince Edward Island,1874-07-01T00:00:00Z,,,
11169,Saskatoon MPO 1204,Saskatchewan,1942-04-21T00:00:00Z,1945-04-13T00:00:00Z,,
11170,Thames Valley MPO 102,Ontario,1940-08-02T00:00:00Z,,,
11171,Tofino MPO 1122,British Columbia,1944-08-22T00:00:00Z,1945-09-28T00:00:00Z,,
11174,Prince Albert Sub No.3,Saskatchewan,1981-08-13T00:00:00Z,,,
11175,Rapid View,Saskatchewan,1934-03-16T00:00:00Z,,,
11176,Ruthilda,Saskatchewan,1912-11-01T00:00:00Z,,,
11177,Earlie,Alberta,1909-12-15T00:00:00Z,1947-09-19T00:00:00Z,,
11178,Happy Valley,Newfoundland,1956-03-01T00:00:00Z,,,
11179,Woodville,Nova Scotia,1872-06-01T00:00:00Z,1958-11-29T00:00:00Z,,
11180,Port Alberni Sub no. 1,British Columbia,1947-02-01T00:00:00Z,1967-10-02T00:00:00Z,,
11181,Lang Bay,British Columbia,1918-07-15T00:00:00Z,1955-02-28T00:00:00Z,,
11182,Seymour Heights,British Columbia,1931-04-20T00:00:00Z,,,
11183,Boswell,British Columbia,1907-03-01T00:00:00Z,,,
11184,Vancouver-Joyce,British Columbia,1914-05-01T00:00:00Z,1967-10-10T00:00:00Z,,
11185,Vancouver-Maplewood Sub,British Columbia,1946-10-01T00:00:00Z,1960-01-01T00:00:00Z,,
11186,Souris,Prince Edward Island,1840-01-01T00:00:00Z,,,
11187,Wellington Station,Prince Edward Island,1883-12-01T00:00:00Z,,,
11188,Renown,Saskatchewan,1912-01-01T00:00:00Z,1967-10-31T00:00:00Z,,
11189,Ridpath,Saskatchewan,1908-11-01T00:00:00Z,1949-03-31T00:00:00Z,,
11190,Roseview,Saskatchewan,1903-03-01T00:00:00Z,,,
11191,Stand Off,Alberta,1896-01-01T00:00:00Z,,,
11192,Sylvan Lake,Alberta,1907-05-01T00:00:00Z,,,
11193,Vancouver MPO 1106,British Columbia,1942-11-13T00:00:00Z,1946-01-22T00:00:00Z,,
11194,Long Island Locks,Ontario,1853-02-06T00:00:00Z,1874-07-31T00:00:00Z,,
11195,Long Point,Ontario,1816-01-01T00:00:00Z,,,
11196,Long Point,Ontario,1891-10-01T00:00:00Z,1912-11-23T00:00:00Z,,
11197,Longtinville,Ontario,1884-10-01T00:00:00Z,1917-04-09T00:00:00Z,,
11199,Loon Lake,Ontario,1900-04-01T00:00:00Z,1912-08-31T00:00:00Z,,
11200,Lord Mills,Ontario,1906-06-15T00:00:00Z,1914-04-25T00:00:00Z,,
11201,Loree,Ontario,1884-04-01T00:00:00Z,1946-04-01T00:00:00Z,,
11202,Lorenz,Ontario,1904-10-17T00:00:00Z,1912-09-30T00:00:00Z,,
11203,Lorne,Ontario,1871-06-01T00:00:00Z,1928-12-17T00:00:00Z,,
11204,Minnicoganashene,Ontario,1902-07-01T00:00:00Z,1938-08-01T00:00:00Z,,
11205,Minniehill,Ontario,1903-01-01T00:00:00Z,1912-09-30T00:00:00Z,,
11206,Minnow Lake,Ontario,1935-05-20T00:00:00Z,,,
11207,Minto,Ontario,1901-01-01T00:00:00Z,1913-01-08T00:00:00Z,,
11208,Mississagi,Ontario,1912-01-01T00:00:00Z,1925-12-31T00:00:00Z,,
11209,Mississagua Landing,Ontario,1957-07-02T00:00:00Z,1968-09-13T00:00:00Z,,
11210,Mississauga Sub #2,Ontario,1851-07-06T00:00:00Z,1967-06-03T00:00:00Z,,
11212,Mohawk - Hamilton,Ontario,1952-05-22T00:00:00Z,,,
11214,North Seneca,Ontario,1865-11-01T00:00:00Z,1913-04-30T00:00:00Z,,
11215,North Spirit Lake,Ontario,1972-10-10T00:00:00Z,1974-04-16T00:00:00Z,,
11216,North Star Mine,Ontario,1914-04-01T00:00:00Z,1914-11-18T00:00:00Z,,
11217,North Walsingham,Ontario,1854-01-01T00:00:00Z,1864-08-01T00:00:00Z,,
11218,North Winchester,Ontario,1871-06-01T00:00:00Z,1924-03-31T00:00:00Z,,
11219,North Woolwich,Ontario,1908-12-01T00:00:00Z,1913-09-30T00:00:00Z,,
11220,Nortonville,Ontario,1885-07-01T00:00:00Z,1918-07-15T00:00:00Z,,
11221,Nosbinsing,Ontario,1883-02-01T00:00:00Z,,,
11222,Nosbonsing,Ontario,1895-06-01T00:00:00Z,,,
11223,Nosbonsing,Ontario,1908-08-15T00:00:00Z,1936-10-31T00:00:00Z,,
11224,Notfield,Ontario,1857-11-01T00:00:00Z,1878-12-31T00:00:00Z,,
11225,Notre Dame du Lac,Ontario,1900-11-01T00:00:00Z,1928-12-31T00:00:00Z,,
11226,Nottawasaga,Ontario,1841-07-06T00:00:00Z,,,
11227,Nudell Bush,Ontario,1904-06-01T00:00:00Z,1912-11-30T00:00:00Z,,
11228,Nushka Station,Ontario,1911-04-01T00:00:00Z,,,
11229,Oak,Ontario,1910-05-01T00:00:00Z,1915-11-30T00:00:00Z,,
11230,Kingsmill,Ontario,1874-06-01T00:00:00Z,1970-08-04T00:00:00Z,,
11231,Kinsale,Ontario,1856-05-01T00:00:00Z,1915-10-30T00:00:00Z,,
11232,Kintyre,Ontario,1894-09-01T00:00:00Z,1913-10-01T00:00:00Z,,
11233,Kipling,Ontario,1899-05-01T00:00:00Z,1959-11-13T00:00:00Z,,
11234,Kirby,Ontario,1936-04-18T00:00:00Z,,,
11235,Windsor MPO 620,Nova Scotia,1943-06-01T00:00:00Z,1945-04-11T00:00:00Z,,
11237,Shawnigan Lake,British Columbia,1894-09-01T00:00:00Z,,,
11238,Dorion Vaudreuil Sub no. 1,Quebec,1835-10-06T00:00:00Z,,,
11239,Britonville,Quebec,1857-02-01T00:00:00Z,1928-02-29T00:00:00Z,,
11241,Lac Brompton Sud (summer office),Quebec,1959-07-31T00:00:00Z,1960-09-15T00:00:00Z,,
11242,Tappen,British Columbia,1908-08-01T00:00:00Z,,,
11243,Vancouver-North Lonsdale,British Columbia,1912-05-01T00:00:00Z,,,
11244,Runciman,Saskatchewan,1907-12-01T00:00:00Z,1970-03-31T00:00:00Z,,
11245,Russborough,Saskatchewan,1911-09-01T00:00:00Z,1929-12-31T00:00:00Z,,
11246,Bragg Creek,Alberta,1911-05-11T00:00:00Z,,,
11247,Myrnam,Alberta,1908-08-01T00:00:00Z,,,
11248,Nakamun,Alberta,1911-02-20T00:00:00Z,1960-11-11T00:00:00Z,,
11250,Saskatoon,Saskatchewan,1900-08-01T00:00:00Z,,,
11251,Saskatoon Sub No.4,Saskatchewan,1917-07-01T00:00:00Z,1938-06-04T00:00:00Z,,
11252,Drapeau,Quebec,1911-06-15T00:00:00Z,,,
11253,Lac Croche (summer office),Quebec,1962-06-15T00:00:00Z,1966-09-03T00:00:00Z,,
11254,Lac des Commissaires,Quebec,1902-03-01T00:00:00Z,1925-11-03T00:00:00Z,,
11255,Lac Dufault,Quebec,1947-04-14T00:00:00Z,1956-10-31T00:00:00Z,,
11257,Loch Broom,Nova Scotia,1888-07-01T00:00:00Z,1915-11-20T00:00:00Z,,
11258,Loch Katrine,Nova Scotia,1897-02-01T00:00:00Z,1953-06-20T00:00:00Z,,
11259,Minstrel Island,British Columbia,1909-07-01T00:00:00Z,1909-09-01T00:00:00Z,,
11260,Brisco,British Columbia,1895-09-01T00:00:00Z,,,
11261,"Vancouver Postal Station ""E""",British Columbia,1927-02-14T00:00:00Z,,,
11262,Tzouhalem,British Columbia,1903-05-01T00:00:00Z,1921-08-31T00:00:00Z,,
11263,Rossduff,Saskatchewan,1909-05-01T00:00:00Z,1939-03-17T00:00:00Z,,
11264,Winsloe,Prince Edward Island,1887-07-01T00:00:00Z,,,
11265,Aylmer MPO 104,Ontario,1942-11-09T00:00:00Z,1946-02-28T00:00:00Z,,
11266,RCAF Station Beauséjour,Manitoba,1963-01-03T00:00:00Z,,,
11267,RCAF Station Beaverlodge,Alberta,1964-04-01T00:00:00Z,,,
11269,RCAF Station Calgary,Alberta,1945-04-23T00:00:00Z,,,
11270,Calgary MPO 1313,Alberta,1944-05-23T00:00:00Z,1945-04-14T00:00:00Z,,
11271,Calgary MPO 1316,Alberta,1945-08-16T00:00:00Z,1946-07-08T00:00:00Z,,
11272,Salt Lake,Saskatchewan,1925-06-15T00:00:00Z,1932-07-29T00:00:00Z,,
11273,Ashton,Ontario,1851-07-06T00:00:00Z,,,
11274,Berwick,Ontario,1842-07-06T00:00:00Z,,,
11275,Brinston,Ontario,1873-07-01T00:00:00Z,,,
11276,Kirk Kove,Ontario,1960-07-06T00:00:00Z,,,
11277,Kirkville,Ontario,1886-04-01T00:00:00Z,1888-03-31T00:00:00Z,,
11278,Kitchener Sub #5,Ontario,1939-01-23T00:00:00Z,1970-08-31T00:00:00Z,,
11279,Kitchener Sub #10,Ontario,1958-09-04T00:00:00Z,1962-06-29T00:00:00Z,,
11280,Lorneville,Ontario,1874-07-01T00:00:00Z,1970-04-01T00:00:00Z,,
11281,Lorraine,Ontario,1854-06-01T00:00:00Z,1899-06-30T00:00:00Z,,
11282,Lost Channel,Ontario,1889-04-01T00:00:00Z,1899-11-30T00:00:00Z,,
11283,Lothian,Ontario,1852-02-06T00:00:00Z,1859-08-03T00:00:00Z,,
11284,Lotus,Ontario,1873-02-01T00:00:00Z,1914-03-31T00:00:00Z,,
11286,Louise,Ontario,1881-11-01T00:00:00Z,1925-01-31T00:00:00Z,,
11287,Lourdes,Ontario,1875-08-01T00:00:00Z,1885-07-19T00:00:00Z,,
11288,Lovering,Ontario,1877-02-01T00:00:00Z,1922-05-20T00:00:00Z,,
11289,Lowlands,Ontario,1881-06-01T00:00:00Z,1883-05-01T00:00:00Z,,
11290,Mokomon,Ontario,1923-11-01T00:00:00Z,1959-08-31T00:00:00Z,,
11291,Molesworth,Ontario,1856-01-01T00:00:00Z,1914-10-01T00:00:00Z,,
11292,Moltke,Ontario,1881-02-01T00:00:00Z,1914-05-31T00:00:00Z,,
11293,Monckland,Ontario,1854-07-01T00:00:00Z,1891-08-01T00:00:00Z,,
11294,Monckland Station,Ontario,1889-04-01T00:00:00Z,,,
11295,Moncrieff,Ontario,1874-10-01T00:00:00Z,1919-01-31T00:00:00Z,,
11296,Mond,Ontario,1906-07-09T00:00:00Z,1924-10-31T00:00:00Z,,
11297,Moneymore,Ontario,1860-11-01T00:00:00Z,1914-01-01T00:00:00Z,,
11298,Monk Road,Ontario,1896-06-01T00:00:00Z,1929-03-31T00:00:00Z,,
11299,Oakbine,Ontario,1941-02-03T00:00:00Z,,,
11300,Oak Grove,Ontario,1900-03-01T00:00:00Z,1906-09-30T00:00:00Z,,
11301,Oak Heights,Ontario,1900-06-01T00:00:00Z,1913-12-31T00:00:00Z,,
11302,Oak Lake,Ontario,1891-01-01T00:00:00Z,1927-03-31T00:00:00Z,,
11303,Oakland Park,Ontario,1888-08-01T00:00:00Z,1892-11-30T00:00:00Z,,
11305,Oates,Ontario,1877-05-01T00:00:00Z,1913-11-30T00:00:00Z,,
11306,Oban,Ontario,1851-07-06T00:00:00Z,1886-03-31T00:00:00Z,,
11307,O'Brien,Ontario,1909-08-10T00:00:00Z,1912-04-15T00:00:00Z,,
11308,Ochil,Ontario,1877-07-01T00:00:00Z,1882-06-30T00:00:00Z,,
11309,O'Connell,Ontario,1895-06-01T00:00:00Z,1935-08-22T00:00:00Z,,
11310,O'Connor,Ontario,1902-06-01T00:00:00Z,1917-02-28T00:00:00Z,,
11311,Oconto,Ontario,1881-05-01T00:00:00Z,1931-07-18T00:00:00Z,,
11312,Kitchener Sub #12,Ontario,1963-01-02T00:00:00Z,1963-07-02T00:00:00Z,,
11313,Kitchener Sub #17,Ontario,1964-08-12T00:00:00Z,1970-05-30T00:00:00Z,,
11314,Kitchener Sub #20,Ontario,1966-06-01T00:00:00Z,1971-09-01T00:00:00Z,,
11315,Kitchener Sub #22,Ontario,1967-07-12T00:00:00Z,1968-03-12T00:00:00Z,,
11316,Kitigan,Ontario,1918-08-08T00:00:00Z,,,
11317,Kivikoski,Ontario,1914-01-01T00:00:00Z,1943-05-14T00:00:00Z,,
11318,Klock's Mills,Ontario,1876-04-01T00:00:00Z,,,
11319,Knapdale,Ontario,1871-11-01T00:00:00Z,1899-10-01T00:00:00Z,,
11320,Knightington,Ontario,1905-12-01T00:00:00Z,1933-02-15T00:00:00Z,,
11321,Kohler,Ontario,1877-01-01T00:00:00Z,1915-05-01T00:00:00Z,,
11322,Kolapore,Ontario,1884-11-01T00:00:00Z,1914-08-31T00:00:00Z,,
11323,Korah,Ontario,1878-10-01T00:00:00Z,1929-04-30T00:00:00Z,,
11324,Lucasville,Ontario,1875-12-01T00:00:00Z,1911-09-30T00:00:00Z,,
11325,Lucille,Ontario,1893-08-01T00:00:00Z,1914-04-30T00:00:00Z,,
11326,Lukerville,Ontario,1909-07-15T00:00:00Z,1915-11-30T00:00:00Z,,
11327,Lumley,Ontario,1865-03-01T00:00:00Z,1914-05-31T00:00:00Z,,
11328,Lundy,Ontario,1885-07-01T00:00:00Z,1890-01-31T00:00:00Z,,
11329,Lunge Lodge,Ontario,1935-07-01T00:00:00Z,,,
11330,Lurgar,Ontario,1860-08-01T00:00:00Z,1915-09-01T00:00:00Z,,
11331,Luther,Ontario,1860-11-01T00:00:00Z,,,
11332,Lutherville,Ontario,1882-07-01T00:00:00Z,,,
11333,Luttrell,Ontario,1877-04-01T00:00:00Z,1882-01-31T00:00:00Z,,
11334,Lynch Lake,Ontario,1884-11-01T00:00:00Z,1897-10-23T00:00:00Z,,
11336,Monteagle Valley,Ontario,1873-08-01T00:00:00Z,1970-01-30T00:00:00Z,,
11337,Monsell,Ontario,1876-05-01T00:00:00Z,1929-06-30T00:00:00Z,,
11338,Monticello,Ontario,1878-07-01T00:00:00Z,1967-11-30T00:00:00Z,,
11339,Montague,Ontario,1859-04-01T00:00:00Z,1890-06-30T00:00:00Z,,
11340,Montgranite,Ontario,1914-03-10T00:00:00Z,1914-07-31T00:00:00Z,,
11341,Montrose,Ontario,1852-12-06T00:00:00Z,1915-09-01T00:00:00Z,,
11342,Moon Falls,Ontario,1904-10-19T00:00:00Z,1918-05-11T00:00:00Z,,
11343,Moon River,Ontario,1893-11-01T00:00:00Z,1898-02-01T00:00:00Z,,
11344,Offa,Ontario,1867-07-01T00:00:00Z,,,
11345,Off Lake Corner,Ontario,1948-07-02T00:00:00Z,1953-10-02T00:00:00Z,,
11346,Ogamikan,Ontario,1923-07-09T00:00:00Z,,,
11347,Ogemah,Ontario,1877-06-01T00:00:00Z,1902-07-15T00:00:00Z,,
11348,Old Montrose,Ontario,1864-11-01T00:00:00Z,1880-08-31T00:00:00Z,,
11349,Olinda,Ontario,1860-11-01T00:00:00Z,1914-12-31T00:00:00Z,,
11350,Oliver,Ontario,1878-04-01T00:00:00Z,1914-09-30T00:00:00Z,,
11351,Oliver's Ferry,Ontario,1886-08-18T00:00:00Z,,,
11352,Olivet,Ontario,1886-09-01T00:00:00Z,1915-01-01T00:00:00Z,,
11353,Omagh,Ontario,1853-03-06T00:00:00Z,1914-03-31T00:00:00Z,,
11354,Ompah Station,Ontario,1886-12-01T00:00:00Z,1891-07-31T00:00:00Z,,
11355,Oneida,Ontario,1855-05-01T00:00:00Z,1913-05-31T00:00:00Z,,
11356,Ongley,Ontario,1866-11-01T00:00:00Z,1874-08-31T00:00:00Z,,
11357,Kormak,Ontario,1949-03-11T00:00:00Z,1974-03-14T00:00:00Z,,
11358,Lourdes,Nova Scotia,1888-04-01T00:00:00Z,Prior 1971,,
11359,Nappan,Nova Scotia,1876-04-01T00:00:00Z,,,
11361,East Kelowna,British Columbia,1909-11-01T00:00:00Z,1926-04-26T00:00:00Z,,
11362,Allison Harbour,British Columbia,1927-09-01T00:00:00Z,1968-01-24T00:00:00Z,,
11363,Union Bay,British Columbia,1894-12-01T00:00:00Z,,,
11364,"Caledonia, Guysboro County",Nova Scotia,1897-02-01T00:00:00Z,1959-07-31T00:00:00Z,,
11365,Cameron Settlement,Nova Scotia,1877-10-01T00:00:00Z,1959-07-31T00:00:00Z,,
11366,Camperdown,Nova Scotia,1900-07-01T00:00:00Z,1956-02-07T00:00:00Z,,
11368,Cape George Point,Nova Scotia,1945-04-16T00:00:00Z,1949-01-31T00:00:00Z,,
11369,Sandall,Saskatchewan,1911-06-01T00:00:00Z,,,
11370,Saskatoon,Saskatchewan,1884-10-01T00:00:00Z,,,
11371,Schmidt,Saskatchewan,1912-05-01T00:00:00Z,1921-01-15T00:00:00Z,,
11372,Scrip,Saskatchewan,1913-08-01T00:00:00Z,1970-07-31T00:00:00Z,,
11373,Snake Lake,Saskatchewan,1949-10-01T00:00:00Z,,,
11374,Calmar,Alberta,1900-04-01T00:00:00Z,,,
11375,Caesarea,Ontario,1853-07-01T00:00:00Z,,,
11376,St. Vincent,Alberta,1911-08-01T00:00:00Z,,,
11377,Tawatinaw,Alberta,1911-10-15T00:00:00Z,,,
11378,Tide Lake,Alberta,1910-12-01T00:00:00Z,1933-07-15T00:00:00Z,,
11379,Shushartie,British Columbia,1910-07-01T00:00:00Z,1952-09-02T00:00:00Z,,
11380,Sirdar,British Columbia,1900-06-01T00:00:00Z,,,
11381,Port Essington,British Columbia,1944-10-03T00:00:00Z,1955-07-20T00:00:00Z,,
11382,Port Guichon,British Columbia,1891-10-01T00:00:00Z,1916-11-30T00:00:00Z,,
11383,Carleton Village,Nova Scotia,1900-06-01T00:00:00Z,,,
11385,North West,Nova Scotia,1884-05-01T00:00:00Z,1947-06-30T00:00:00Z,,
11387,Nyanza,Nova Scotia,1882-11-01T00:00:00Z,,,
11388,Orion,Alberta,1912-10-15T00:00:00Z,,,
11389,Pendant d'Oreille,Alberta,1910-09-15T00:00:00Z,,,
11390,Trumpeter,Alberta,1964-04-01T00:00:00Z,,,
11392,Davis Inlet,Newfoundland,1954-03-20T00:00:00Z,1960-05-10T00:00:00Z,,
11396,Port Kells,British Columbia,1891-10-01T00:00:00Z,,,
11397,Porto Rico,British Columbia,1918-05-16T00:00:00Z,1926-05-22T00:00:00Z,,
11398,Brown Hill,Quebec,1906-03-01T00:00:00Z,1912-04-30T00:00:00Z,,
11399,Kowkash,Ontario,1916-11-22T00:00:00Z,1927-03-31T00:00:00Z,,
11400,Krugerdorf,Ontario,1908-12-01T00:00:00Z,1968-01-04T00:00:00Z,,
11401,Kuhryville,Ontario,1899-01-01T00:00:00Z,1914-08-14T00:00:00Z,,
11402,Kurtzville,Ontario,1884-05-01T00:00:00Z,1914-05-16T00:00:00Z,,
11403,Kynoch,Ontario,1912-12-01T00:00:00Z,1933-01-06T00:00:00Z,,
11404,La Cave,Ontario,1949-07-20T00:00:00Z,1952-11-28T00:00:00Z,,
11405,Lac-Ste-Thérèse,Ontario,1935-02-02T00:00:00Z,1970-08-31T00:00:00Z,,
11406,Lady Evelyn,Ontario,1907-07-22T00:00:00Z,1912-07-05T00:00:00Z,,
11407,Ladysmith,Ontario,1900-04-01T00:00:00Z,1911-12-27T00:00:00Z,,
11408,Lynedoch,Ontario,1852-04-06T00:00:00Z,,,
